banco_origem,dia,hora,dia_semana,valor,valor_acumulado_ate_hora,dias_desde_ultimo_batimento,faixa_batimento
COBwebRCBAUTOS,2026-04-16,19,5,0.0,32193.38,4,pos_batimento
COBwebRCBAUTOS,2026-04-17,8,6,0.0,0.0,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,9,6,0.0,0.0,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,10,6,5570.22,5570.22,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,11,6,2485.95,8056.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,12,6,8250.0,16306.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,13,6,0.0,16306.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,14,6,0.0,16306.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,15,6,0.0,16306.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,16,6,15800.0,32106.17,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,17,6,289.38,32395.55,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,18,6,0.0,32395.55,5,pos_batimento
COBwebRCBAUTOS,2026-04-17,19,6,0.0,32395.55,5,pos_batimento
COBwebRCBAUTOS,2026-04-20,8,2,0.0,0.0,8,absorcao
COBwebRCBAUTOS,2026-04-20,9,2,1536.54,1536.54,8,absorcao
COBwebRCBAUTOS,2026-04-20,10,2,2996.62,4533.16,8,absorcao
COBwebRCBAUTOS,2026-04-20,11,2,2427.57,6960.73,8,absorcao
COBwebRCBAUTOS,2026-04-20,12,2,0.0,6960.73,8,absorcao
COBwebRCBAUTOS,2026-04-20,13,2,375.0,7335.73,8,absorcao
COBwebRCBAUTOS,2026-04-20,14,2,8859.25,16194.98,8,absorcao
COBwebRCBAUTOS,2026-04-20,15,2,0.0,16194.98,8,absorcao
COBwebRCBAUTOS,2026-04-20,16,2,1166.5,17361.48,8,absorcao
COBwebRCBAUTOS,2026-04-20,17,2,350.0,17711.48,8,absorcao
COBwebRCBAUTOS,2026-04-20,18,2,0.0,17711.48,8,absorcao
COBwebRCBAUTOS,2026-04-20,19,2,0.0,17711.48,8,absorcao
COBwebRCBAUTOS,2026-04-21,8,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,9,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,10,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,11,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,12,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,13,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,14,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,15,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,16,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,17,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,18,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-21,19,3,0.0,0.0,9,absorcao
COBwebRCBAUTOS,2026-04-22,8,4,0.0,0.0,10,absorcao
COBwebRCBAUTOS,2026-04-22,9,4,0.0,0.0,10,absorcao
COBwebRCBAUTOS,2026-04-22,10,4,425.0,425.0,10,absorcao
COBwebRCBAUTOS,2026-04-22,11,4,4638.29,5063.29,10,absorcao
COBwebRCBAUTOS,2026-04-22,12,4,470.0,5533.29,10,absorcao
COBwebRCBAUTOS,2026-04-22,13,4,457.85,5991.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,14,4,1300.0,7291.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,15,4,150.0,7441.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,16,4,0.0,7441.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,17,4,0.0,7441.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,18,4,0.0,7441.14,10,absorcao
COBwebRCBAUTOS,2026-04-22,19,4,0.0,7441.14,10,absorcao
COBwebRCBAUTOS,2026-04-23,8,5,0.0,0.0,11,absorcao
COBwebRCBAUTOS,2026-04-23,9,5,5988.78,5988.78,11,absorcao
COBwebRCBAUTOS,2026-04-23,10,5,10933.34,16922.12,11,absorcao
COBwebRCBAUTOS,2026-04-23,11,5,1528.49,18450.61,11,absorcao
COBwebRCBAUTOS,2026-04-23,12,5,4369.17,22819.78,11,absorcao
COBwebRCBAUTOS,2026-04-23,13,5,500.0,23319.78,11,absorcao
COBwebRCBAUTOS,2026-04-23,14,5,10563.71,33883.49,11,absorcao
COBwebRCBAUTOS,2026-04-23,15,5,16466.0,50349.49,11,absorcao
COBwebRCBAUTOS,2026-04-23,16,5,13935.25,64284.74,11,absorcao
COBwebRCBAUTOS,2026-04-23,17,5,1603.75,65888.49,11,absorcao
COBwebRCBAUTOS,2026-04-23,18,5,0.0,65888.49,11,absorcao
COBwebRCBAUTOS,2026-04-23,19,5,0.0,65888.49,11,absorcao
COBwebRCBAUTOS,2026-04-24,8,6,300.0,300.0,12,absorcao
COBwebRCBAUTOS,2026-04-24,9,6,0.0,300.0,12,absorcao
COBwebRCBAUTOS,2026-04-24,10,6,6034.0,6334.0,12,absorcao
COBwebRCBAUTOS,2026-04-24,11,6,2982.06,9316.06,12,absorcao
COBwebRCBAUTOS,2026-04-24,12,6,1303.0,10619.06,12,absorcao
COBwebRCBAUTOS,2026-04-24,13,6,0.0,10619.06,12,absorcao
COBwebRCBAUTOS,2026-04-24,14,6,2124.21,12743.27,12,absorcao
COBwebRCBAUTOS,2026-04-24,15,6,305.25,13048.52,12,absorcao
COBwebRCBAUTOS,2026-04-24,16,6,1425.0,14473.52,12,absorcao
COBwebRCBAUTOS,2026-04-24,17,6,0.0,14473.52,12,absorcao
COBwebRCBAUTOS,2026-04-24,18,6,0.0,14473.52,12,absorcao
COBwebRCBAUTOS,2026-04-24,19,6,0.0,14473.52,12,absorcao
COBwebRCBAUTOS,2026-04-27,8,2,0.0,0.0,15,absorcao
COBwebRCBAUTOS,2026-04-27,9,2,0.0,0.0,15,absorcao
COBwebRCBAUTOS,2026-04-27,10,2,0.0,0.0,15,absorcao
COBwebRCBAUTOS,2026-04-27,11,2,2299.48,2299.48,15,absorcao
COBwebRCBAUTOS,2026-04-27,12,2,174.0,2473.48,15,absorcao
COBwebRCBAUTOS,2026-04-27,13,2,8124.59,10598.07,15,absorcao
COBwebRCBAUTOS,2026-04-27,14,2,700.0,11298.07,15,absorcao
COBwebRCBAUTOS,2026-04-27,15,2,4732.23,16030.3,15,absorcao
COBwebRCBAUTOS,2026-04-27,16,2,1067.36,17097.66,15,absorcao
COBwebRCBAUTOS,2026-04-27,17,2,194.0,17291.66,15,absorcao
COBwebRCBAUTOS,2026-04-27,18,2,0.0,17291.66,15,absorcao
COBwebRCBAUTOS,2026-04-27,19,2,0.0,17291.66,15,absorcao
COBwebRCBAUTOS,2026-04-28,8,3,0.0,0.0,16,basal
COBwebRCBAUTOS,2026-04-28,9,3,20467.46,20467.46,16,basal
COBwebRCBAUTOS,2026-04-28,10,3,4972.73,25440.19,16,basal
COBwebRCBAUTOS,2026-04-28,11,3,967.92,26408.11,16,basal
COBwebRCBAUTOS,2026-04-28,12,3,8600.0,35008.11,16,basal
COBwebRCBAUTOS,2026-04-28,13,3,2645.36,37653.47,16,basal
COBwebRCBAUTOS,2026-04-28,14,3,8514.21,46167.68,16,basal
COBwebRCBAUTOS,2026-04-28,15,3,477.0,46644.68,16,basal
COBwebRCBAUTOS,2026-04-28,16,3,2000.02,48644.7,16,basal
COBwebRCBAUTOS,2026-04-28,17,3,700.0,49344.7,16,basal
COBwebRCBAUTOS,2026-04-28,18,3,0.0,49344.7,16,basal
COBwebRCBAUTOS,2026-04-28,19,3,0.0,49344.7,16,basal
COBwebRCBAUTOS,2026-04-29,8,4,0.0,0.0,17,basal
COBwebRCBAUTOS,2026-04-29,9,4,2220.0,2220.0,17,basal
COBwebRCBAUTOS,2026-04-29,10,4,2100.0,4320.0,17,basal
COBwebRCBAUTOS,2026-04-29,11,4,3200.0,7520.0,17,basal
COBwebRCBAUTOS,2026-04-29,12,4,741.69,8261.69,17,basal
COBwebRCBAUTOS,2026-04-29,13,4,448.62,8710.31,17,basal
COBwebRCBAUTOS,2026-04-29,14,4,430.74,9141.05,17,basal
COBwebRCBAUTOS,2026-04-29,15,4,30310.89,39451.94,17,basal
COBwebRCBAUTOS,2026-04-29,16,4,3661.07,43113.01,17,basal
COBwebRCBAUTOS,2026-04-29,17,4,1224.48,44337.49,17,basal
COBwebRCBAUTOS,2026-04-29,18,4,0.0,44337.49,17,basal
COBwebRCBAUTOS,2026-04-29,19,4,0.0,44337.49,17,basal
COBwebRCBAUTOS,2026-04-30,8,5,0.0,0.0,18,basal
COBwebRCBAUTOS,2026-04-30,9,5,0.0,0.0,18,basal
COBwebRCBAUTOS,2026-04-30,10,5,1450.59,1450.59,18,basal
COBwebRCBAUTOS,2026-04-30,11,5,3111.21,4561.8,18,basal
COBwebRCBAUTOS,2026-04-30,12,5,785.0,5346.8,18,basal
COBwebRCBAUTOS,2026-04-30,13,5,2176.0,7522.8,18,basal
COBwebRCBAUTOS,2026-04-30,14,5,5600.53,13123.33,18,basal
COBwebRCBAUTOS,2026-04-30,15,5,4117.52,17240.85,18,basal
COBwebRCBAUTOS,2026-04-30,16,5,0.0,17240.85,18,basal
COBwebRCBAUTOS,2026-04-30,17,5,1124.1,18364.95,18,basal
COBwebRCBAUTOS,2026-04-30,18,5,0.0,18364.95,18,basal
COBwebRCBAUTOS,2026-04-30,19,5,0.0,18364.95,18,basal
COBwebRCBAUTOS,2026-05-01,8,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,9,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,10,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,11,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,12,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,13,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,14,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,15,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,16,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,17,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,18,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-01,19,6,0.0,0.0,19,basal
COBwebRCBAUTOS,2026-05-04,8,2,486.03,486.03,22,basal
COBwebRCBAUTOS,2026-05-04,9,2,18467.5,18953.53,22,basal
COBwebRCBAUTOS,2026-05-04,10,2,531.0,19484.53,22,basal
COBwebRCBAUTOS,2026-05-04,11,2,6730.9,26215.43,22,basal
COBwebRCBAUTOS,2026-05-04,12,2,2401.02,28616.45,22,basal
COBwebRCBAUTOS,2026-05-04,13,2,10332.92,38949.37,22,basal
COBwebRCBAUTOS,2026-05-04,14,2,1000.1,39949.47,22,basal
COBwebRCBAUTOS,2026-05-04,15,2,0.0,39949.47,22,basal
COBwebRCBAUTOS,2026-05-04,16,2,1179.84,41129.31,22,basal
COBwebRCBAUTOS,2026-05-04,17,2,0.0,41129.31,22,basal
COBwebRCBAUTOS,2026-05-04,18,2,0.0,41129.31,22,basal
COBwebRCBAUTOS,2026-05-04,19,2,0.0,41129.31,22,basal
COBwebRCBAUTOS,2026-05-05,8,3,3677.74,3677.74,23,basal
COBwebRCBAUTOS,2026-05-05,9,3,684.16,4361.9,23,basal
COBwebRCBAUTOS,2026-05-05,10,3,1484.65,5846.55,23,basal
COBwebRCBAUTOS,2026-05-05,11,3,1250.0,7096.55,23,basal
COBwebRCBAUTOS,2026-05-05,12,3,0.0,7096.55,23,basal
COBwebRCBAUTOS,2026-05-05,13,3,1531.32,8627.87,23,basal
COBwebRCBAUTOS,2026-05-05,14,3,5299.82,13927.69,23,basal
COBwebRCBAUTOS,2026-05-05,15,3,16180.0,30107.69,23,basal
COBwebRCBAUTOS,2026-05-05,16,3,4500.0,34607.69,23,basal
COBwebRCBAUTOS,2026-05-05,17,3,0.0,34607.69,23,basal
COBwebRCBAUTOS,2026-05-05,18,3,220.0,34827.69,23,basal
COBwebRCBAUTOS,2026-05-05,19,3,0.0,34827.69,23,basal
COBwebRCBAUTOS,2026-05-06,8,4,0.0,0.0,24,basal
COBwebRCBAUTOS,2026-05-06,9,4,2283.02,2283.02,24,basal
COBwebRCBAUTOS,2026-05-06,10,4,386.74,2669.76,24,basal
COBwebRCBAUTOS,2026-05-06,11,4,0.0,2669.76,24,basal
COBwebRCBAUTOS,2026-05-06,12,4,250.0,2919.76,24,basal
COBwebRCBAUTOS,2026-05-06,13,4,145.0,3064.76,24,basal
COBwebRCBAUTOS,2026-05-06,14,4,665.07,3729.83,24,basal
COBwebRCBAUTOS,2026-05-06,15,4,4498.0,8227.83,24,basal
COBwebRCBAUTOS,2026-05-06,16,4,372.7,8600.53,24,basal
COBwebRCBAUTOS,2026-05-06,17,4,3742.05,12342.58,24,basal
COBwebRCBAUTOS,2026-05-06,18,4,0.0,12342.58,24,basal
COBwebRCBAUTOS,2026-05-06,19,4,0.0,12342.58,24,basal
COBwebRCBAUTOS,2026-05-07,8,5,1657.95,1657.95,25,basal
COBwebRCBAUTOS,2026-05-07,9,5,1750.0,3407.95,25,basal
COBwebRCBAUTOS,2026-05-07,10,5,577.95,3985.9,25,basal
COBwebRCBAUTOS,2026-05-07,11,5,5171.13,9157.03,25,basal
COBwebRCBAUTOS,2026-05-07,12,5,414.01,9571.04,25,basal
COBwebRCBAUTOS,2026-05-07,13,5,1162.58,10733.62,25,basal
COBwebRCBAUTOS,2026-05-07,14,5,4537.34,15270.96,25,basal
COBwebRCBAUTOS,2026-05-07,15,5,448.2,15719.16,25,basal
COBwebRCBAUTOS,2026-05-07,16,5,526.17,16245.33,25,basal
COBwebRCBAUTOS,2026-05-07,17,5,155.04,16400.37,25,basal
COBwebRCBAUTOS,2026-05-07,18,5,0.0,16400.37,25,basal
COBwebRCBAUTOS,2026-05-07,19,5,0.0,16400.37,25,basal
COBwebRCBAUTOS,2026-05-08,8,6,896.19,896.19,26,basal
COBwebRCBAUTOS,2026-05-08,9,6,0.0,896.19,26,basal
COBwebRCBAUTOS,2026-05-08,10,6,6434.07,7330.26,26,basal
COBwebRCBAUTOS,2026-05-08,11,6,1197.96,8528.22,26,basal
COBwebRCBAUTOS,2026-05-08,12,6,381.67,8909.89,26,basal
COBwebRCBAUTOS,2026-05-08,13,6,0.0,8909.89,26,basal
COBwebRCBAUTOS,2026-05-08,14,6,636.34,9546.23,26,basal
COBwebRCBAUTOS,2026-05-08,15,6,641.9,10188.13,26,basal
COBwebRCBAUTOS,2026-05-08,16,6,306.79,10494.92,26,basal
COBwebRCBAUTOS,2026-05-08,17,6,541.65,11036.57,26,basal
COBwebRCBAUTOS,2026-05-08,18,6,0.0,11036.57,26,basal
COBwebRCBAUTOS,2026-05-08,19,6,0.0,11036.57,26,basal
COBwebRCBAUTOS,2026-05-11,8,2,263.6,263.6,29,basal
COBwebRCBAUTOS,2026-05-11,9,2,1290.17,1553.77,29,basal
COBwebRCBAUTOS,2026-05-11,10,2,876.75,2430.52,29,basal
COBwebRCBAUTOS,2026-05-11,11,2,4418.0,6848.52,29,basal
COBwebRCBAUTOS,2026-05-11,12,2,2354.26,9202.78,29,basal
COBwebRCBAUTOS,2026-05-11,13,2,2025.78,11228.56,29,basal
COBwebRCBAUTOS,2026-05-11,14,2,5543.12,16771.68,29,basal
COBwebRCBAUTOS,2026-05-11,15,2,400.0,17171.68,29,basal
COBwebRCBAUTOS,2026-05-11,16,2,1000.0,18171.68,29,basal
COBwebRCBAUTOS,2026-05-11,17,2,1105.96,19277.64,29,basal
COBwebRCBAUTOS,2026-05-11,18,2,0.0,19277.64,29,basal
COBwebRCBAUTOS,2026-05-11,19,2,0.0,19277.64,29,basal
COBwebRCBAUTOS,2026-05-12,8,3,0.0,0.0,30,basal
COBwebRCBAUTOS,2026-05-12,9,3,0.0,0.0,30,basal
COBwebRCBAUTOS,2026-05-12,10,3,2580.0,2580.0,30,basal
COBwebRCBAUTOS,2026-05-12,11,3,90.0,2670.0,30,basal
COBwebRCBAUTOS,2026-05-12,12,3,400.0,3070.0,30,basal
COBwebRCBAUTOS,2026-05-12,13,3,494.56,3564.56,30,basal
COBwebRCBAUTOS,2026-05-12,14,3,0.0,3564.56,30,basal
COBwebRCBAUTOS,2026-05-12,15,3,13005.94,16570.5,30,basal
COBwebRCBAUTOS,2026-05-12,16,3,12191.55,28762.05,30,basal
COBwebRCBAUTOS,2026-05-12,17,3,0.0,28762.05,30,basal
COBwebRCBAUTOS,2026-05-12,18,3,0.0,28762.05,30,basal
COBwebRCBAUTOS,2026-05-12,19,3,0.0,28762.05,30,basal
COBwebRCBAUTOS,2026-05-13,8,4,99.07,99.07,31,basal
COBwebRCBAUTOS,2026-05-13,9,4,522.75,621.82,31,basal
COBwebRCBAUTOS,2026-05-13,10,4,154.0,775.82,31,basal
COBwebRCBAUTOS,2026-05-13,11,4,729.11,1504.93,31,basal
COBwebRCBAUTOS,2026-05-13,12,4,13136.25,14641.18,31,basal
COBwebRCBAUTOS,2026-05-13,13,4,5654.5,20295.68,31,basal
COBwebRCBAUTOS,2026-05-13,14,4,358.0,20653.68,31,basal
COBwebRCBAUTOS,2026-05-13,15,4,38086.0,58739.68,31,basal
COBwebRCBAUTOS,2026-05-13,16,4,0.0,58739.68,31,basal
COBwebRCBAUTOS,2026-05-13,17,4,20834.8,79574.48,31,basal
COBwebRCBAUTOS,2026-05-13,18,4,0.0,79574.48,31,basal
COBwebRCBAUTOS,2026-05-13,19,4,0.0,79574.48,31,basal
COBwebRCBAUTOS,2026-05-14,8,5,0.0,0.0,32,basal
COBwebRCBAUTOS,2026-05-14,9,5,3660.0,3660.0,32,basal
COBwebRCBAUTOS,2026-05-14,10,5,3171.24,6831.24,32,basal
COBwebRCBAUTOS,2026-05-14,11,5,2475.03,9306.27,32,basal
COBwebRCBAUTOS,2026-05-14,12,5,833.44,10139.71,32,basal
COBwebRCBAUTOS,2026-05-14,13,5,1600.0,11739.71,32,basal
COBwebRCBAUTOS,2026-05-14,14,5,6627.0,18366.71,32,basal
COBwebRCBAUTOS,2026-05-14,15,5,4321.67,22688.38,32,basal
COBwebRCBAUTOS,2026-05-14,16,5,518.0,23206.38,32,basal
COBwebRCBAUTOS,2026-05-14,17,5,958.82,24165.2,32,basal
COBwebRCBAUTOS,2026-05-14,18,5,0.0,24165.2,32,basal
COBwebRCBAUTOS,2026-05-14,19,5,0.0,24165.2,32,basal
COBwebRCBAUTOS,2026-05-15,8,6,10854.25,10854.25,33,basal
COBwebRCBAUTOS,2026-05-15,9,6,2297.92,13152.17,33,basal
COBwebRCBAUTOS,2026-05-15,10,6,2400.0,15552.17,33,basal
COBwebRCBAUTOS,2026-05-15,11,6,500.14,16052.31,33,basal
COBwebRCBAUTOS,2026-05-15,12,6,2567.04,18619.35,33,basal
COBwebRCBAUTOS,2026-05-15,13,6,550.0,19169.35,33,basal
COBwebRCBAUTOS,2026-05-15,14,6,0.0,19169.35,33,basal
COBwebRCBAUTOS,2026-05-15,15,6,0.0,19169.35,33,basal
COBwebRCBAUTOS,2026-05-15,16,6,24510.5,43679.85,33,basal
COBwebRCBAUTOS,2026-05-15,17,6,200.0,43879.85,33,basal
COBwebRCBAUTOS,2026-05-15,18,6,0.0,43879.85,33,basal
COBwebRCBAUTOS,2026-05-15,19,6,0.0,43879.85,33,basal
COBwebRCBAUTOS,2026-05-18,8,2,0.0,0.0,36,basal
COBwebRCBAUTOS,2026-05-18,9,2,1100.0,1100.0,36,basal
COBwebRCBAUTOS,2026-05-18,10,2,3520.0,4620.0,36,basal
COBwebRCBAUTOS,2026-05-18,11,2,0.0,4620.0,36,basal
COBwebRCBAUTOS,2026-05-18,12,2,0.0,4620.0,36,basal
COBwebRCBAUTOS,2026-05-18,13,2,7952.0,12572.0,36,basal
COBwebRCBAUTOS,2026-05-18,14,2,500.0,13072.0,36,basal
COBwebRCBAUTOS,2026-05-18,15,2,4654.02,17726.02,36,basal
COBwebRCBAUTOS,2026-05-18,16,2,0.0,17726.02,36,basal
COBwebRCBAUTOS,2026-05-18,17,2,866.7,18592.72,36,basal
COBwebRCBAUTOS,2026-05-18,18,2,0.0,18592.72,36,basal
COBwebRCBAUTOS,2026-05-18,19,2,0.0,18592.72,36,basal
COBwebRCBAUTOS,2026-05-19,8,3,804.0,804.0,37,basal
COBwebRCBAUTOS,2026-05-19,9,3,1271.27,2075.27,37,basal
COBwebRCBAUTOS,2026-05-19,10,3,12001.68,14076.95,37,basal
COBwebRCBAUTOS,2026-05-19,11,3,457.97,14534.92,37,basal
COBwebRCBAUTOS,2026-05-19,12,3,0.0,14534.92,37,basal
COBwebRCBAUTOS,2026-05-19,13,3,11679.52,26214.44,37,basal
COBwebRCBAUTOS,2026-05-19,14,3,1869.9,28084.34,37,basal
COBwebRCBAUTOS,2026-05-19,15,3,0.0,28084.34,37,basal
COBwebRCBAUTOS,2026-05-19,16,3,0.0,28084.34,37,basal
COBwebRCBAUTOS,2026-05-19,17,3,0.0,28084.34,37,basal
COBwebRCBAUTOS,2026-05-19,18,3,0.0,28084.34,37,basal
COBwebRCBAUTOS,2026-05-19,19,3,0.0,28084.34,37,basal
COBwebRCBAUTOS,2026-05-20,8,4,10049.5,10049.5,38,basal
COBwebRCBAUTOS,2026-05-20,9,4,1259.0,11308.5,38,basal
COBwebRCBAUTOS,2026-05-20,10,4,2857.65,14166.15,38,basal
COBwebRCBAUTOS,2026-05-20,11,4,8130.46,22296.61,38,basal
COBwebRCBAUTOS,2026-05-20,12,4,13834.94,36131.55,38,basal
COBwebRCBAUTOS,2026-05-20,13,4,1379.39,37510.94,38,basal
COBwebRCBAUTOS,2026-05-20,14,4,1293.24,38804.18,38,basal
COBwebRCBAUTOS,2026-05-20,15,4,803.26,39607.44,38,basal
COBwebRCBAUTOS,2026-05-20,16,4,0.0,39607.44,38,basal
COBwebRCBAUTOS,2026-05-20,17,4,2500.0,42107.44,38,basal
COBwebRCBAUTOS,2026-05-20,18,4,0.0,42107.44,38,basal
COBwebRCBAUTOS,2026-05-20,19,4,0.0,42107.44,38,basal
COBwebRCBAUTOS,2026-05-21,8,5,460.0,460.0,39,basal
COBwebRCBAUTOS,2026-05-21,9,5,0.0,460.0,39,basal
COBwebRCBAUTOS,2026-05-21,10,5,0.0,460.0,39,basal
COBwebRCBAUTOS,2026-05-21,11,5,13450.0,13910.0,39,basal
COBwebRCBAUTOS,2026-05-21,12,5,0.0,13910.0,39,basal
COBwebRCBAUTOS,2026-05-21,13,5,8004.44,21914.44,39,basal
COBwebRCBAUTOS,2026-05-21,14,5,0.0,21914.44,39,basal
COBwebRCBAUTOS,2026-05-21,15,5,1070.0,22984.44,39,basal
COBwebRCBAUTOS,2026-05-21,16,5,0.0,22984.44,39,basal
COBwebRCBAUTOS,2026-05-21,17,5,0.0,22984.44,39,basal
COBwebRCBAUTOS,2026-05-21,18,5,18900.0,41884.44,39,basal
COBwebRCBAUTOS,2026-05-21,19,5,0.0,41884.44,39,basal
COBwebRCBAUTOS,2026-05-22,8,6,0.0,0.0,40,basal
COBwebRCBAUTOS,2026-05-22,9,6,2650.69,2650.69,40,basal
COBwebRCBAUTOS,2026-05-22,10,6,856.7,3507.39,40,basal
COBwebRCBAUTOS,2026-05-22,11,6,5545.0,9052.39,40,basal
COBwebRCBAUTOS,2026-05-22,12,6,565.6,9617.99,40,basal
COBwebRCBAUTOS,2026-05-22,13,6,30000.0,39617.99,40,basal
COBwebRCBAUTOS,2026-05-22,14,6,5207.06,44825.05,40,basal
COBwebRCBAUTOS,2026-05-22,15,6,4612.87,49437.92,40,basal
COBwebRCBAUTOS,2026-05-22,16,6,741.9,50179.82,40,basal
COBwebRCBAUTOS,2026-05-22,17,6,278.0,50457.82,40,basal
COBwebRCBAUTOS,2026-05-22,18,6,0.0,50457.82,40,basal
COBwebRCBAUTOS,2026-05-22,19,6,0.0,50457.82,40,basal
COBwebRCBAUTOS,2026-05-25,8,2,0.0,0.0,43,basal
COBwebRCBAUTOS,2026-05-25,9,2,3527.23,3527.23,43,basal
COBwebRCBAUTOS,2026-05-25,10,2,616.27,4143.5,43,basal
COBwebRCBAUTOS,2026-05-25,11,2,0.0,4143.5,43,basal
COBwebRCBAUTOS,2026-05-25,12,2,15851.3,19994.8,43,basal
COBwebRCBAUTOS,2026-05-25,13,2,909.36,20904.16,43,basal
COBwebRCBAUTOS,2026-05-25,14,2,6214.0,27118.16,43,basal
COBwebRCBAUTOS,2026-05-25,15,2,0.0,27118.16,43,basal
COBwebRCBAUTOS,2026-05-25,16,2,960.72,28078.88,43,basal
COBwebRCBAUTOS,2026-05-25,17,2,0.0,28078.88,43,basal
COBwebRCBAUTOS,2026-05-25,18,2,0.0,28078.88,43,basal
COBwebRCBAUTOS,2026-05-25,19,2,0.0,28078.88,43,basal
COBwebRCBAUTOS,2026-05-26,8,3,7100.0,7100.0,44,basal
COBwebRCBAUTOS,2026-05-26,9,3,1769.39,8869.39,44,basal
COBwebRCBAUTOS,2026-05-26,10,3,380.0,9249.39,44,basal
COBwebRCBAUTOS,2026-05-26,11,3,11521.62,20771.01,44,basal
COBwebRCBAUTOS,2026-05-26,12,3,877.62,21648.63,44,basal
COBwebRCBAUTOS,2026-05-26,13,3,198.0,21846.63,44,basal
COBwebRCBAUTOS,2026-05-26,14,3,9284.0,31130.63,44,basal
COBwebRCBAUTOS,2026-05-26,15,3,46131.83,77262.46,44,basal
COBwebRCBAUTOS,2026-05-26,16,3,145.0,77407.46,44,basal
COBwebRCBAUTOS,2026-05-26,17,3,2125.0,79532.46,44,basal
COBwebRCBAUTOS,2026-05-26,18,3,0.0,79532.46,44,basal
COBwebRCBAUTOS,2026-05-26,19,3,0.0,79532.46,44,basal
COBwebRCBAUTOS,2026-05-27,8,4,900.0,900.0,45,basal
COBwebRCBAUTOS,2026-05-27,9,4,12029.86,12929.86,45,basal
COBwebRCBAUTOS,2026-05-27,10,4,2505.1,15434.96,45,basal
COBwebRCBAUTOS,2026-05-27,11,4,4668.0,20102.96,45,basal
COBwebRCBAUTOS,2026-05-27,12,4,26172.74,46275.7,45,basal
COBwebRCBAUTOS,2026-05-27,13,4,10050.0,56325.7,45,basal
COBwebRCBAUTOS,2026-05-27,14,4,0.0,56325.7,45,basal
COBwebRCBAUTOS,2026-05-27,15,4,46950.0,103275.7,45,basal
COBwebRCBAUTOS,2026-05-27,16,4,0.0,103275.7,45,basal
COBwebRCBAUTOS,2026-05-27,17,4,255.48,103531.18,45,basal
COBwebRCBAUTOS,2026-05-27,18,4,0.0,103531.18,45,basal
COBwebRCBAUTOS,2026-05-27,19,4,0.0,103531.18,45,basal
COBwebRCBAUTOS,2026-05-28,8,5,1780.22,1780.22,46,basal
COBwebRCBAUTOS,2026-05-28,9,5,6005.25,7785.47,46,basal
COBwebRCBAUTOS,2026-05-28,10,5,10505.31,18290.78,46,basal
COBwebRCBAUTOS,2026-05-28,11,5,425.0,18715.78,46,basal
COBwebRCBAUTOS,2026-05-28,12,5,0.0,18715.78,46,basal
COBwebRCBAUTOS,2026-05-28,13,5,5000.0,23715.78,46,basal
COBwebRCBAUTOS,2026-05-28,14,5,0.0,23715.78,46,basal
COBwebRCBAUTOS,2026-05-28,15,5,340.0,24055.78,46,basal
COBwebRCBAUTOS,2026-05-28,16,5,10780.25,34836.03,46,basal
COBwebRCBAUTOS,2026-05-28,17,5,35000.0,69836.03,46,basal
